,period,reporterCode,mirrorPrimaryValue,mirrorNetWgt,primaryValue,netWgt
253,201802,24,{},{},"{360: 62207651.597, 0: 2794243576.078, 591: 59615502.343, 156: 1809523395.971, 710: 122703934.25, 124: 59957170.913, 458: 59901334.039, 699: 312503754.5, 702: 129094903.162, 251: 120489088.985, 724: 58246840.317}","{360: 950844.0, 0: 42845035.0, 591: 947244.0, 156: 27691000.0, 710: 1858430.0, 124: 905212.0, 458: 952134.0, 699: 4769060.0, 702: 1957460.0, 251: 1907470.0, 724: 906181.0}"
254,201803,24,{},{},"{124: 66411810.153, 764: 64466853.294, 724: 173944872.883, 251: 120648616.638, 620: 127380429.359, 156: 1420184260.037, 699: 322301219.744, 0: 2866380071.021, 858: 59974174.668, 380: 60906078.821, 842: 261487325.088, 360: 63855385.086, 710: 124819045.252}","{124: 953758.0, 764: 952151.0, 724: 2719649.0, 251: 1872530.0, 620: 1918340.0, 156: 21510700.0, 699: 4853130.0, 0: 43308733.0, 858: 906258.0, 380: 907030.0, 842: 3901876.0, 360: 949720.0, 710: 1863591.0}"
255,201804,24,{},{},"{251: 74472268.329, 0: 3064110380.667, 36: 21916189.627, 699: 72511896.063, 702: 75732577.132, 710: 77149904.823, 360: 71065678.793, 764: 120561251.987, 156: 2219730198.485, 124: 62338040.426, 858: 70011503.742, 376: 61904939.462, 842: 66823123.074, 591: 69892808.724}","{251: 1002910.0, 0: nan, 36: 300000.0, 699: 992852.0, 702: 1049020.0, 710: 1048110.0, 360: 949492.0, 764: 1739470.0, 156: 30721400.0, 124: 904495.0, 858: nan, 376: 910927.0, 842: 907015.0, 591: 951370.0}"
256,201805,24,{},{},"{764: 76009648.195, 490: 74818945.206, 376: 77648402.23, 528: 68695110.913, 842: 282341279.405, 699: 294143476.248, 124: 213798614.273, 360: 70549719.156, 858: 74978806.716, 620: 158408998.947, 458: 130227932.916, 156: 1752036734.031, 0: 3487441319.421, 380: 73912718.259, 710: 139870932.927}","{764: nan, 490: 999733.0, 376: nan, 528: 906699.0, 842: 3760850.0, 699: 3856690.0, 124: nan, 360: 950738.0, 858: nan, 620: nan, 458: nan, 156: 23189600.0, 0: nan, 380: nan, 710: nan}"
257,201806,24,{},{},"{251: 221568882.182, 699: 275485936.099, 490: 76142234.687, 124: 144498610.18, 710: 12908880.256, 620: 74457960.627, 764: 143669400.068, 0: 3014026169.532, 156: 1846408001.976, 376: 78684280.345, 842: 140201983.112}","{251: 2961040.0, 699: 3701650.0, 490: 1049230.0, 124: 1959900.0, 710: 177936.0, 620: 999059.0, 764: 1953190.0, 0: 40818445.0, 156: 25067900.0, 376: 1051010.0, 842: 1897530.0}"
258,201807,24,{},{},"{156: 1808999915.366, 380: 139889027.969, 376: 65960851.59, 0: 3074047784.843, 699: 209036920.376, 842: 277618916.659, 724: 283775171.081, 360: 71161798.482, 620: 146396350.38, 710: 71208832.941}","{156: 24770300.0, 380: 1900830.0, 376: 905538.0, 0: 42008318.0, 699: 2806240.0, 842: 3861330.0, 724: 3891570.0, 360: 950943.0, 620: 1959740.0, 710: 961827.0}"
259,201808,24,{},{},"{156: 1826618588.032, 380: 68073919.581, 458: 67311559.887, 124: 64743039.204, 699: 393431325.792, 826: 54695960.286, 764: 71518901.559, 392: 82104356.684, 842: 66957347.314, 360: 69503049.902, 0: 3345515433.943, 858: 64120638.167, 251: 84144985.175, 710: 213406473.275, 376: 83611016.853, 620: 135274272.233}","{156: 25207000.0, 380: 956468.0, 458: 950839.0, 124: 904578.0, 699: 5480090.0, 826: 737126.0, 764: 949207.0, 392: nan, 842: 955497.0, 360: 950737.0, 0: nan, 858: 902764.0, 251: 1112700.0, 710: 2909920.0, 376: nan, 620: 1904260.0}"
260,201809,24,{},{},"{858: 64335533.935, 124: 71810280.361, 392: 79587274.297, 0: 3466462126.652, 710: 77416036.447, 156: 2520598843.18, 724: 226001027.401, 699: 351380106.705, 360: 75333024.325}","{858: nan, 124: nan, 392: nan, 0: nan, 710: nan, 156: nan, 724: nan, 699: nan, 360: nan}"
261,201810,24,{},{},"{764: 78435247.944, 392: 39544413.005, 156: 2311025752.704, 710: 229133781.934, 702: 48690799.579, 699: 228336910.854, 724: 78234329.966, 620: 161222278.153, 0: 3174623514.139}","{764: nan, 392: nan, 156: nan, 710: nan, 702: 935675.0, 699: nan, 724: nan, 620: nan, 0: nan}"
262,201811,24,{},{},"{156: 2450590934.303, 699: 301373219.772, 620: 57521270.559, 724: 119614269.404, 0: 2929099694.038}","{156: 37426600.0, 699: 4701480.0, 620: 957357.0, 724: 1903420.0, 0: 44988857.0}"
263,201812,24,{},{},"{156: 1924994313.918, 710: 54263693.752, 620: 57812642.934, 360: 51970716.079, 376: 56427487.983, 764: 54444900.517, 724: 105538949.024, 699: 110478843.813, 0: 2415931548.02}","{156: 34103100.0, 710: 905690.0, 620: 952101.0, 360: 947201.0, 376: 948230.0, 764: 952001.0, 724: 1946660.0, 699: 1922990.0, 0: 42677973.0}"
264,201901,24,{},{},"{616: 51077148.854, 699: 235143609.916, 702: 29242138.958, 156: 1559311815.612, 710: 122062290.635, 724: 171224520.054, 620: 115488590.408, 251: 54715088.402, 764: 59584040.862, 858: 44554448.517, 0: 2539099777.445, 376: 67453946.269, 458: 29242138.958}","{616: 147438474.0, 699: 618843900.0, 702: 75580014.0, 156: 4184148600.0, 710: 310366410.0, 724: 440794110.0, 620: 310802070.0, 251: 146981826.0, 764: 154181346.0, 858: 118091049.0, 0: 6748563723.0, 376: 165755910.0, 458: 75580014.0}"
265,201902,24,"{516: 177.593, 710: 18.122}","{516: 193.41, 710: 9.31}","{376: 55875020.584, 251: 122994335.02, 156: 1581412453.561, 380: 59220263.456, 842: 58444034.788, 620: 62585412.767, 724: 58052843.674, 410: 61683386.89, 858: 58826237.249, 0: 2361752028.382, 699: 242658040.392}","{376: 144093750.0, 251: 303109650.0, 156: 3917839500.0, 380: 151097541.0, 842: 151521594.0, 620: 151554189.0, 724: 144109809.0, 410: 151327137.0, 858: 144069741.0, 0: 5863342671.0, 699: 604619760.0}"
266,201903,24,{516: 2295.894},{516: 624.0},"{702: 34033855.758, 620: 68065516.294, 764: 69647816.309, 724: 131790733.903, 380: 127611494.389, 784: 61508975.339, 0: 2834538270.189, 699: 185257861.298, 156: 2064297864.772, 842: 61574187.583, 458: 30749964.544}","{702: 79191063.0, 620: 152075391.0, 764: 151933722.0, 724: 309402870.0, 380: 302168370.0, 784: 151024719.0, 0: 6738518898.0, 699: 453534780.0, 156: 4916041500.0, 842: 151596483.0, 458: 71550000.0}"
267,201904,24,{},{},"{858: 64358304.403, 380: 69485070.163, 156: 1975921094.214, 842: 210105338.053, 724: 73642686.08, 152: 68077277.389, 0: 2809751155.509, 376: 64338478.213, 699: 283822906.993}","{858: 143777340.0, 380: 151677732.0, 156: 4363262100.0, 842: 460809030.0, 724: 158186238.0, 152: 151253202.0, 0: 6184918104.0, 376: 143840622.0, 699: 612111840.0}"
268,201905,24,{},{},"{616: 64880262.581, 620: 71693031.158, 152: 67801360.656, 156: 2361310589.293, 699: 276602529.229, 0: 3091906558.274, 842: 110523769.514, 764: 71958162.077, 458: 67136853.765}","{616: 151209477.0, 620: 151946760.0, 152: 151039665.0, 156: 5293507500.0, 699: 613140570.0, 0: 6903097413.0, 842: 237913290.0, 764: 158076051.0, 458: 146264100.0}"
269,201906,24,{},{},"{724: 61658046.763, 710: 63274427.283, 156: 1706457774.439, 842: 59745063.38, 579: 127059709.913, 620: 127719466.796, 0: 2599384081.252, 699: 330017355.659, 380: 123452237.019}","{724: 151178472.0, 710: 151227603.0, 156: 4138865400.0, 842: 143717238.0, 579: 302619930.0, 620: 303019020.0, 0: 6272609943.0, 699: 779462520.0, 380: 302519760.0}"
270,201907,24,{},{},"{842: 179004992.022, 724: 61994520.252, 616: 58799240.174, 156: 1578029169.518, 490: 65825674.643, 710: 114981130.197, 620: 125012792.414, 858: 62503097.296, 251: 61303065.905, 699: 166558190.406, 0: 2474011872.827}","{842: 433034910.0, 724: 150751080.0, 616: 144001530.0, 156: 3861887400.0, 490: 156688299.0, 710: 288133440.0, 620: 302532480.0, 858: 151130613.0, 251: 151389624.0, 699: 405318030.0, 0: 6044867406.0}"
271,201908,24,{},{},"{620: 170271001.531, 392: 56340500.001, 490: 54843959.894, 156: 1400036181.438, 699: 410969428.224, 842: 124699191.291, 764: 116421059.977, 0: 2558261020.142, 616: 58445917.265, 152: 53825564.128, 724: 55991342.3, 858: 56416874.093}","{620: 444778650.0, 392: 143761440.0, 490: 143785131.0, 156: 3674998800.0, 699: 1059876510.0, 842: 315902790.0, 764: 302332140.0, 0: 6677372745.0, 616: 151439232.0, 152: 145099107.0, 724: 144201711.0, 858: 151197234.0}"
272,201909,24,{},{},"{702: 58584314.024, 528: 58240144.651, 156: 1549366672.678, 0: 2406201741.766, 699: 302769812.746, 380: 130891114.35, 710: 60948937.874, 620: 180307951.686, 251: 65092793.758}","{702: 143822019.0, 528: 143828220.0, 156: 3840676800.0, 0: 5941384641.0, 699: 757412400.0, 380: 310000710.0, 710: 147744549.0, 620: 445917090.0, 251: 151982853.0}"
273,201910,24,{},{},"{620: 57087079.895, 724: 176076844.971, 0: 2485873760.001, 764: 61220313.926, 699: 174612584.855, 156: 1837921672.898, 702: 122795011.03, 842: 56160252.426}","{620: 144352443.0, 724: 447254280.0, 0: 6312490005.0, 764: 151116462.0, 699: 455514330.0, 156: 4660576200.0, 702: 310224900.0, 842: 143451390.0}"
274,201911,24,{},{},"{490: 63701782.503, 156: 1763724948.043, 724: 60602201.804, 764: 64625386.634, 699: 62915038.959, 458: 119750561.243, 858: 58972739.963, 0: 2319459587.116, 620: 62770756.056, 251: 62396171.91}","{490: 151210590.0, 156: 4317486000.0, 724: 145205796.0, 764: 151027104.0, 699: 151138563.0, 458: 294793950.0, 858: 143885937.0, 0: 5657704155.0, 620: 151879026.0, 251: 151077189.0}"
275,201912,24,{},{},"{724: 249738027.17, 0: 3073865022.639, 528: 64948400.277, 764: 141748618.737, 620: 68024968.651, 604: 65501759.977, 251: 130060040.082, 699: 114569187.349, 156: 2003524196.993, 380: 235749823.402}","{724: 569549130.0, 0: 7057158555.0, 528: 144390126.0, 764: 317499150.0, 620: 151056996.0, 604: 149955603.0, 251: 293933760.0, 699: 263400990.0, 156: 4625548500.0, 380: 541824300.0}"
276,202001,24,{},{},"{0: 2477759262.547, 724: 77109792.405, 764: 64364789.292, 842: 63335809.851, 620: 121119969.644, 699: 244542585.09, 458: 60907438.727, 251: 58592912.694, 156: 1787785964.843}","{0: 6122978859.0, 724: 186801150.0, 764: 152629347.0, 842: 150955077.0, 620: 303659790.0, 699: 590044230.0, 458: 144439575.0, 251: 146329290.0, 156: 4448120400.0}"
277,202002,24,"{516: 26.639, 710: 952.095}","{516: 3.72, 710: 283.7}","{702: 119922102.309, 251: 54642595.787, 842: 52960785.541, 858: 51387327.118, 724: 53677870.599, 156: 1406801840.28, 490: 56184226.66, 699: 57176654.421, 764: 222026307.333, 0: 2074779710.048}","{702: 453607920.0, 251: 151165434.0, 842: 157175316.0, 858: 144783333.0, 724: 157933746.0, 156: 3977734800.0, 490: 143959077.0, 699: 152182080.0, 764: 612787590.0, 0: 5951329296.0}"
278,202003,24,{516: 551.114},{516: 1000.0},"{699: 144480110.476, 842: 26130243.019, 702: 28394411.31, 764: 71903463.785, 620: 62892271.02, 124: 25152034.278, 858: 22696317.909, 710: 25624453.151, 490: 21187759.895, 251: 83059500.467, 0: 1280328205.086, 724: 21932958.936, 528: 27289195.827, 156: 719585485.012}","{699: 560716680.0, 842: 158522046.0, 702: 151193259.0, 764: 317443500.0, 620: 303015840.0, 124: 151079574.0, 858: 163913100.0, 710: 150984651.0, 490: 151056360.0, 251: 456841980.0, 0: 6775146138.0, 724: 150927888.0, 528: 148909860.0, 156: 3910541400.0}"
279,202004,24,{},{},"{710: 19070882.481, 124: 18067061.166, 251: 18844531.089, 0: 739702235.418, 784: 17842862.929, 699: 44386164.302, 579: 16345262.159, 764: 22133834.868, 156: 555035277.401, 376: 27976359.022}","{710: 151417608.0, 124: 143846187.0, 251: 147626889.0, 0: 6367022076.0, 784: 150995304.0, 699: 317464170.0, 579: 151538766.0, 764: 151112169.0, 156: 4994603400.0, 376: 158417583.0}"
280,202005,24,{516: 5759.924},{516: nan},"{251: 25264399.938, 579: 24593855.558, 490: 21143395.383, 699: 65938013.256, 156: 691602652.705, 764: 30478877.848, 0: 939639276.411, 528: 32207891.958, 702: 48410189.766}","{251: 151254474.0, 579: 144058770.0, 490: 144182631.0, 699: 445595910.0, 156: 4443684300.0, 764: 151068921.0, 0: 5943202647.0, 528: 151320141.0, 702: 312037500.0}"
281,202006,24,"{516: 1320.625, 826: 2456.807}","{516: nan, 826: 0.0}","{710: 39697219.744, 0: 1463640455.304, 724: 34368215.779, 490: 22206463.577, 156: 1207532884.61, 764: 84680008.885, 528: 32300204.251, 104: 42855458.459}","{710: 150811500.0, 0: 5784323487.0, 724: 144072762.0, 490: 151361322.0, 156: 4733875200.0, 764: 301804260.0, 528: 151250658.0, 104: 151147785.0}"
282,202007,24,{},{},"{156: 1054658296.437, 579: 43006118.705, 0: 1537379843.617, 764: 90854631.76, 858: 44283942.574, 251: 43982664.021, 620: 43784910.168, 392: 41846156.113, 842: 40795906.861, 792: 44997451.996, 699: 89169764.983}","{156: 3774644100.0, 579: 151130295.0, 0: 5454407550.0, 764: 310046820.0, 858: 155893617.0, 251: 149464293.0, 620: 151648476.0, 392: 151395507.0, 842: 149076651.0, 792: 158298651.0, 699: 302809140.0}"
283,202008,24,"{516: 127.649, 710: 1042.726}","{516: 50.0, 710: 0.0}","{0: 1727184775.638, 842: 39307973.922, 528: 83345144.748, 251: 40193596.782, 724: 46605709.266, 699: 175608138.521, 156: 1250830228.182, 764: 46015215.018, 702: 45278769.198}","{0: 5998741983.0, 842: 150436737.0, 528: 295504680.0, 251: 150472353.0, 724: 158372586.0, 699: 596625240.0, 156: 4344706800.0, 764: 151412361.0, 702: 151211226.0}"
284,202009,24,{},{},"{724: 75534046.931, 699: 78257086.797, 764: 80768020.156, 702: 121387446.959, 620: 41050343.365, 528: 37962740.931, 0: 1563807302.324, 842: 39620253.036, 380: 78781362.094, 156: 1010446002.055}","{724: 291361140.0, 699: 302600850.0, 764: 310178790.0, 702: 453836880.0, 620: 151697925.0, 528: 144173568.0, 0: 6028086387.0, 842: 151418244.0, 380: 302419590.0, 156: 3920399400.0}"
285,202010,24,{},{},"{764: 39550364.23, 251: 40236867.906, 156: 911346391.683, 699: 113867960.105, 842: 31509876.658, 376: 43133170.977, 0: 1368889528.029, 710: 73841024.947, 490: 78369462.7, 152: 37034408.822}","{764: 150170730.0, 251: 151547511.0, 156: 3572507400.0, 699: 452116500.0, 842: 130994217.0, 376: 158374176.0, 0: 5359518258.0, 710: 296899110.0, 490: 302561100.0, 152: 144347514.0}"
286,202011,24,{},{},"{724: 81318035.951, 152: 38867301.311, 490: 42548446.645, 764: 43030332.583, 156: 1211254733.545, 0: 1538456963.667, 699: 40406009.001, 858: 39526804.221, 380: 41505300.41}","{724: 302031630.0, 152: 151176087.0, 490: 155471472.0, 764: 158359707.0, 156: 4389369900.0, 0: 5607693885.0, 699: 151174338.0, 858: 148995879.0, 380: 151114872.0}"
287,202012,24,{},{},"{842: 54318555.334, 380: 144770690.555, 764: 101955478.087, 490: 47272217.38, 156: 1262625703.938, 724: 45280421.31, 699: 94253799.063, 124: 48800007.964, 0: 1799276873.631}","{842: 162625200.0, 380: 447798060.0, 764: 310705080.0, 490: 144291705.0, 156: 3932006400.0, 724: 140234979.0, 699: 295239150.0, 124: 151293429.0, 0: 5584194003.0}"
288,202101,24,{516: 99.17},{516: nan},"{764: 163922348.192, 842: 53884284.961, 858: 56437865.756, 699: 51520401.454, 702: 106497563.322, 36: 55335408.4, 152: 52658761.676, 156: 1385856041.48, 0: 1926112675.242}","{764: 455854590.0, 842: 150854430.0, 858: 151059858.0, 699: 143792445.0, 702: 310479300.0, 36: 150905946.0, 152: 148688850.0, 156: 3839373000.0, 0: 5351008419.0}"
289,202102,24,{},{},"{699: 294641159.807, 156: 1229489690.696, 360: 58325964.873, 764: 64456769.946, 152: 54723874.53, 251: 65383772.295, 702: 61350648.142, 0: 1886960829.73, 376: 58588949.442}","{699: 742315350.0, 156: 3025197600.0, 360: 150982902.0, 764: 151543218.0, 152: 137368368.0, 251: 157930566.0, 702: 151461333.0, 0: 4667989575.0, 376: 151190238.0}"
290,202103,24,{516: 4723.18},{516: 832.0},"{702: 116604289.571, 156: 1646059853.415, 0: 2246891111.496, 858: 59990145.283, 458: 56040389.122, 360: 58833741.721, 699: 184233746.728, 124: 62964909.716, 380: 62164035.939}","{702: 293170560.0, 156: 4052289900.0, 0: 5545999341.0, 858: 148482786.0, 458: 143806437.0, 360: 144663924.0, 699: 453704910.0, 124: 158691222.0, 380: 151189602.0}"
291,202104,24,{},{},"{620: 63648502.155, 764: 135073579.802, 380: 61779975.868, 156: 1526970738.88, 699: 59736096.752, 842: 63674383.752, 392: 62694560.345, 0: 2214585814.94, 702: 58545254.193, 360: 59551081.24, 152: 122911641.952}","{620: 151566432.0, 764: 317855310.0, 380: 144655656.0, 156: 3786076200.0, 699: 152272074.0, 842: 158171928.0, 392: 150237510.0, 0: 5448686571.0, 702: 144376293.0, 360: 144645798.0, 152: 298829370.0}"
292,202105,24,{710: 2430.618},{710: 582.0},"{702: 126431896.1, 360: 130099087.115, 710: 63242934.037, 0: 2134130835.162, 699: 194697164.088, 156: 1619659753.822}","{702: 302406870.0, 360: 302072970.0, 710: 150836622.0, 0: 5060554692.0, 699: 449981130.0, 156: 3855257100.0}"
293,202106,24,{},{},"{842: 69927030.4, 152: 68012120.573, 702: 72350136.966, 0: 2301809615.011, 380: 133983288.11, 699: 141700039.643, 858: 69294419.751, 156: 1678592742.449, 764: 67949837.12}","{842: 151065423.0, 152: 151203912.0, 702: 158492949.0, 0: 5072495751.0, 380: 295021320.0, 699: 309183450.0, 858: 147967626.0, 156: 3708675000.0, 764: 150886071.0}"
294,202107,24,{},{},"{380: 67592978.922, 764: 150057229.675, 156: 1685211944.566, 710: 216060158.424, 124: 69056311.001, 360: 71695473.65, 0: 2465499914.253, 842: 67882824.945, 699: 67386960.756, 528: 70556032.315}","{380: 151240800.0, 764: 325765560.0, 156: 3675475800.0, 710: 462421290.0, 124: 144671715.0, 360: 151325229.0, 0: 5350494372.0, 842: 143749197.0, 699: 144578223.0, 528: 151266558.0}"
295,202108,24,{251: 141.262},{251: 10.0},"{380: 68253455.758, 156: 1358354172.082, 724: 137922889.939, 858: 64669784.862, 490: 130955448.685, 710: 68691777.955, 0: 2158471185.793, 458: 64210570.14, 699: 201353996.195, 764: 64059090.177}","{380: 144308400.0, 156: 3138723600.0, 724: 311275890.0, 858: 148096098.0, 490: 295738410.0, 710: 152107191.0, 0: 4930445787.0, 458: 144617019.0, 699: 453730350.0, 764: 141848829.0}"
296,202109,24,{},{},"{410: 65513452.083, 699: 214238935.509, 156: 1869210504.064, 528: 70619202.963, 124: 71800495.39, 251: 73882976.209, 152: 137806951.594, 0: 2503072517.812}","{410: 150869376.0, 699: 462011070.0, 156: 4027295100.0, 528: 144673464.0, 124: 152103693.0, 251: 151417449.0, 152: 302646960.0, 0: 5391017112.0}"
297,202110,24,{},{},"{858: 81321444.82, 764: 159897769.816, 380: 233649634.808, 699: 238693887.832, 784: 78161943.423, 842: 77193374.832, 0: 2620653635.59, 124: 76014867.246, 156: 1675720712.813}","{858: 159055650.0, 764: 310536540.0, 380: 453687420.0, 699: 454967370.0, 784: 157351647.0, 842: 151193259.0, 0: 5090826861.0, 124: 143835375.0, 156: 3260199600.0}"
298,202111,24,{},{},"{764: 156185242.953, 152: 77069128.164, 724: 68041654.634, 124: 71111902.558, 0: 2366369973.141, 784: 73881683.805, 156: 1920080361.027}","{764: 318152640.0, 152: 150213342.0, 724: 151190238.0, 124: 158482296.0, 0: 4794005820.0, 784: 144110604.0, 156: 3871856700.0}"
299,202112,24,{},{},"{699: 291036768.767, 124: 69176053.393, 710: 146547800.445, 156: 2103382712.215, 842: 70729969.156, 292: 75227873.849, 0: 2756101177.825}","{699: 604366950.0, 124: 150648684.0, 710: 302984040.0, 156: 4488919800.0, 842: 144661221.0, 292: 159014310.0, 0: 5850595005.0}"
300,202201,24,{},{},"{842: 87830340.51, 699: 441517370.894, 710: 175001649.57, 251: 98794050.748, 380: 77734150.825, 490: 73597180.006, 152: 82724344.849, 156: 1651626026.701, 0: 2688825114.103}","{842: 151073691.0, 699: 775339650.0, 710: 310204230.0, 251: 185357430.0, 380: 151090386.0, 490: 144667581.0, 152: 150945537.0, 156: 2996704800.0, 0: 4865383305.0}"
301,202202,24,{},{},"{764: 94952061.297, 251: 228268104.308, 842: 81510407.602, 152: 99459850.732, 380: 86261322.043, 699: 288495589.564, 620: 101211966.315, 0: 3340014176.012, 724: 104853040.02, 156: 2051590594.371, 490: 99360107.673, 710: 104051132.085}","{764: 151618107.0, 251: 309342450.0, 842: 137498907.0, 152: 158291973.0, 380: 144593169.0, 699: 465210150.0, 620: 158421558.0, 0: 5300958717.0, 724: 166724220.0, 156: 3292762800.0, 490: 157153533.0, 710: 159341850.0}"
302,202203,24,{},{},"{826: 121157245.207, 156: 2765387733.766, 380: 117485530.017, 699: 229979246.27, 124: 125093243.616, 251: 239677333.014, 490: 113859536.476, 764: 239736077.967, 152: 100966262.318, 360: 126499641.892, 0: 4179841850.544}","{826: 151052703.0, 156: 3661372500.0, 380: 151092771.0, 699: 302072970.0, 124: 151917345.0, 251: 304456380.0, 490: 150676509.0, 764: 302211300.0, 152: 142779138.0, 360: 158910165.0, 0: 5476541781.0}"
303,202204,24,{},{},"{490: 215098519.347, 251: 100748074.466, 156: 2276971994.316, 699: 200139365.951, 528: 305469440.617, 380: 190372526.334, 0: 3611551570.004, 724: 105620988.357, 620: 108383186.197, 124: 108747474.419}","{490: 310644660.0, 251: 151191669.0, 156: 3379242900.0, 699: 294172260.0, 528: 452979870.0, 380: 281700300.0, 0: 5341858128.0, 724: 153350730.0, 620: 158766429.0, 124: 159809310.0}"
304,202205,24,{516: 2229.405},{516: 600.0},"{360: 218247016.334, 156: 1845855022.042, 251: 125045634.322, 724: 116359607.856, 0: 4007934814.006, 826: 125044500.685, 528: 209817820.092, 764: 341114950.938, 380: 349018097.955, 152: 96234610.909, 292: 125697568.436, 699: 337154188.377, 620: 118345796.061}","{360: 303034920.0, 156: 2660769600.0, 251: 153907230.0, 724: 151073214.0, 0: 5573709066.0, 826: 158524908.0, 528: 302033220.0, 764: 469439550.0, 380: 460208010.0, 152: 142479105.0, 292: 158738604.0, 699: 462316350.0, 620: 151184355.0}"
305,202206,24,{},{},"{724: 244488315.664, 360: 115273607.629, 620: 122527426.824, 124: 232697976.652, 784: 113254549.363, 528: 228936557.653, 699: 352363709.184, 0: 4351764645.04, 764: 118787913.552, 380: 231626462.211, 251: 227162630.102, 156: 2364645496.206}","{724: 318081090.0, 360: 148210737.0, 620: 151212180.0, 124: 310875210.0, 784: 150704016.0, 528: 302411640.0, 699: 451890720.0, 0: 5604076953.0, 764: 151024560.0, 380: 302362350.0, 251: 306146550.0, 156: 3011157900.0}"
306,202207,24,{},{},"{702: 125469406.645, 251: 421299253.014, 454: 104409248.064, 124: 345898634.892, 699: 230646396.486, 764: 131024864.899, 380: 111191166.058, 528: 104989834.326, 0: 3660262277.452, 724: 331594625.026, 360: 74225372.177, 490: 218643049.281, 156: 1460870426.583}","{702: 176264220.0, 251: 597286680.0, 454: 151109784.0, 124: 478823730.0, 699: 318775920.0, 764: 177657060.0, 380: 150989103.0, 528: 150228765.0, 0: 5148224589.0, 724: 461464110.0, 360: 99936747.0, 490: 320755470.0, 156: 2064933000.0}"
307,202208,24,{},{},"{699: 240695746.415, 458: 192471957.584, 124: 195352761.876, 360: 92780754.159, 380: 100898528.294, 251: 297291213.024, 724: 189947136.461, 826: 95293035.876, 528: 187281341.833, 156: 2011539936.34, 0: 3603552411.862}","{699: 371967780.0, 458: 302817090.0, 124: 302319420.0, 360: 151200096.0, 380: 151108830.0, 251: 456843570.0, 724: 310449090.0, 826: 143985153.0, 528: 302219250.0, 156: 3128054700.0, 0: 5620964979.0}"
